file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Qwen_Security_Prompt07/F009.c,clang_analyzer,True,success,True,0,3,48,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F009.c:48:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F009.c,clang_analyzer,True,success,True,0,3,53,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F009.c:53:58: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c,clang_analyzer,True,success,True,0,4,29,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c:29:17: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c,clang_analyzer,True,success,True,0,4,37,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c:37:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c,clang_analyzer,True,success,True,0,4,48,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c:48:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c,clang_analyzer,True,success,True,0,4,54,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F010.c:54:41: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F011.c,clang_analyzer,True,success,True,0,3,33,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F011.c:33:32: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F011.c,clang_analyzer,True,success,True,0,3,38,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F011.c:38:38: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F011.c,clang_analyzer,True,success,True,0,3,48,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F011.c:48:43: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F012.c,clang_analyzer,True,success,True,0,2,36,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F012.c:36:22: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F012.c,clang_analyzer,True,success,True,0,2,41,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F012.c:41:30: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F013.c,clang_analyzer,True,success,True,0,3,57,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F013.c:57:71: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F013.c,clang_analyzer,True,success,True,0,3,58,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F013.c:58:78: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F013.c,clang_analyzer,True,success,True,0,3,59,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F013.c:59:76: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F014.c,clang_analyzer,True,success,True,0,3,35,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F014.c:35:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F014.c,clang_analyzer,True,success,True,0,3,47,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F014.c:47:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F014.c,clang_analyzer,True,success,True,0,3,58,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F014.c:58:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c,clang_analyzer,True,success,True,0,4,34,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c:34:32: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c,clang_analyzer,True,success,True,0,4,38,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c:38:48: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c,clang_analyzer,True,success,True,0,4,47,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c:47:22: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c,clang_analyzer,True,success,True,0,4,52,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F015.c:52:49: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F016.c,clang_analyzer,True,success,True,0,2,48,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F016.c:48:22: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F016_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F016.c,clang_analyzer,True,success,True,0,2,53,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F016.c:53:46: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F016_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c,clang_analyzer,True,success,True,0,4,24,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c:24:28: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c,clang_analyzer,True,success,True,0,4,44,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c:44:32: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c,clang_analyzer,True,success,True,0,4,52,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c:52:22: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c,clang_analyzer,True,success,True,0,4,57,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F017.c:57:30: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c,clang_analyzer,True,success,True,0,4,45,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c:45:25: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c,clang_analyzer,True,success,True,0,4,53,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c:53:22: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c,clang_analyzer,True,success,True,0,4,57,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c:57:57: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c,clang_analyzer,True,success,True,0,4,59,warning,core.NonNullParamChecker,Null pointer passed to 1st parameter expecting 'nonnull',/home/yichen/Desktop/Qwen_Security_Prompt07/F018.c:59:13: warning: Null pointer passed to 1st parameter expecting 'nonnull' [core.NonNullParamChecker],/home/yichen/Desktop/Qwen_Security_Results07/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F019.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_Security_Results07/logs/F019_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F020.c,clang_analyzer,True,success,True,0,2,56,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F020.c:56:44: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F020_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F020.c,clang_analyzer,True,success,True,0,2,60,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F020.c:60:22: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F020_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c,clang_analyzer,True,success,True,0,4,35,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c:35:21: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c,clang_analyzer,True,success,True,0,4,46,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c:46:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c,clang_analyzer,True,success,True,0,4,57,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c:57:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c,clang_analyzer,True,success,True,0,4,64,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F021.c:64:32: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c,clang_analyzer,True,success,True,0,4,36,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c:36:21: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c,clang_analyzer,True,success,True,0,4,48,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c:48:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c,clang_analyzer,True,success,True,0,4,63,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c:63:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c,clang_analyzer,True,success,True,0,4,72,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F022.c:72:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F023.c,clang_analyzer,True,success,True,0,3,35,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F023.c:35:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F023_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F023.c,clang_analyzer,True,success,True,0,3,47,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F023.c:47:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F023_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F023.c,clang_analyzer,True,success,True,0,3,58,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F023.c:58:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F023_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c,clang_analyzer,True,success,True,0,5,30,warning,core.uninitialized.Assign,Assigned value is garbage or undefined,/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c:30:59: warning: Assigned value is garbage or undefined [core.uninitialized.Assign],/home/yichen/Desktop/Qwen_Security_Results07/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c,clang_analyzer,True,success,True,0,5,35,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c:35:21: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c,clang_analyzer,True,success,True,0,5,44,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c:44:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c,clang_analyzer,True,success,True,0,5,55,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c:55:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c,clang_analyzer,True,success,True,0,5,62,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F024.c:62:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c,clang_analyzer,True,success,True,0,4,36,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c:36:21: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F025_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c,clang_analyzer,True,success,True,0,4,47,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c:47:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F025_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c,clang_analyzer,True,success,True,0,4,62,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c:62:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F025_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c,clang_analyzer,True,success,True,0,4,73,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Qwen_Security_Prompt07/F025.c:73:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Qwen_Security_Results07/logs/F025_clang_analyzer.log
/home/yichen/Desktop/Qwen_Security_Prompt07/F026.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_Security_Results07/logs/F026_clang_analyzer.log
