file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Deepseek_Baseline_Code04/F003.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F003.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->expansion = strdup(exp);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F003.c,58,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,char *r = strdup(s);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F003.c,107,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->name = strdup(newn);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,73,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(key, p + 1, len);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,77,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(result, v->value);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,79,low,review,memory,memory_string,memory,dangerous_function:strncat,strncat requires a remaining-capacity calculation,"strncat(result, p, end - p + 1);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,86,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(result, buf);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,99,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,v->value = strdup(value);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Var *nv = malloc(sizeof(Var));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,nv->key = strdup(key);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,nv->value = strdup(value);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,64,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *result = malloc(strlen(text) * 2 + 1);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F004.c,64,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,char *result = malloc(strlen(text) * 2 + 1);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F005.c,67,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %d"", cmd, &idx);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F005.c,14,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, capacity * sizeof(char *));"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F005.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F005.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F005.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,char *r = strdup(s);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F006.c,76,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %d"", cmd, name, &count);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F006.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Item *ni = malloc(sizeof(Item));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F006.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ni->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F007.c,101,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %s"", cmd, time, label);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F007.c,16,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Activity *a = malloc(sizeof(Activity));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F007.c,17,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->time = strdup(time);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F007.c,18,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->label = strdup(label);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F007.c,19,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F007.c,66,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Activity **arr = malloc(count * sizeof(Activity *));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F008.c,94,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %d"", cmd, name, &score);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F008.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,s->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F008.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Student *ns = malloc(sizeof(Student));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F008.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ns->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F008.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ns->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F008.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,s->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,125,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Event *e = malloc(sizeof(Event));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,e->description = strdup(desc);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Group *g = malloc(sizeof(Group));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,g->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Group *ng = malloc(sizeof(Group));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ng->name = strdup(newg);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Event *ne = malloc(sizeof(Event));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,55,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ne->description = strdup(e->description);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,62,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Event *ne = malloc(sizeof(Event));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F009.c,63,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,ne->description = strdup(e->description);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F010.c,123,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %s"", cmd, key, val);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F010.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Value *v = malloc(sizeof(Value));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F010.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,v->val = strdup(val);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F010.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,k = malloc(sizeof(Key));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F010.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,k->key = strdup(key);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,117,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s"", cmd, title);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,d->body = strdup(body);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Draft *nd = malloc(sizeof(Draft));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,nd->title = strdup(title);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,nd->body = strdup(body);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,42,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,d->body = strdup(body);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,58,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,last_discarded = malloc(sizeof(Draft));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Draft *d = malloc(sizeof(Draft));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,73,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,d->title = strdup(last_discarded->title);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F011.c,74,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,d->body = strdup(last_discarded->body);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F012.c,101,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s"", cmd, name);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F012.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Person *p = malloc(sizeof(Person));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F012.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F012.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,p->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F013.c,142,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s"", cmd, title);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F013.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Task *t = malloc(sizeof(Task));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F013.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,t->title = strdup(title);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F013.c,46,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,t->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F014.c,125,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %s"", cmd, name, label);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F014.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Item *i = malloc(sizeof(Item));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F014.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,i->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F014.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,i->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F014.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Label *l = malloc(sizeof(Label));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F014.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,l->label = strdup(label);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,50,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(new_note, ""%s %s"", k->note, r->note);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,120,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %s %s"", cmd, name, email, phone);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,132,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", keep, rem);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Contact *c = malloc(sizeof(Contact));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->email = strdup(email);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->phone = strdup(phone);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"c->note = strdup("""");"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->note = strdup(note);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F015.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *new_note = malloc(strlen(k->note) + strlen(r->note) + 2);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,82,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,"sscanf format contains unbounded %[^,] conversion","if (sscanf(line, ""%[^,],%[^,],%s"", name, email, phone) == 3) {"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,82,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%[^,],%[^,],%s"", name, email, phone) == 3) {"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,95,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %s %s"", cmd, name, email, phone);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Contact *c = malloc(sizeof(Contact));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->email = strdup(email);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->phone = strdup(phone);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F016.c,76,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F017.c,95,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s"", cmd, key);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F017.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,c->value = strdup(value);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F017.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Config *nc = malloc(sizeof(Config));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F017.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,nc->key = strdup(key);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F017.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,nc->value = strdup(value);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F017.c,73,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F018.c,107,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F018.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Word *nw = malloc(sizeof(Word));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F018.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,nw->word = strdup(text);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F018.c,66,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Word **arr = malloc(n * sizeof(Word *));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F018.c,90,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F019.c,73,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s %lf %s"", account, &amount, memo) == 3) {"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F019.c,88,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %s %lf"", cmd, account, &amount);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F019.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,a = malloc(sizeof(Account));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F019.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,a->name = strdup(name);
/home/yichen/Desktop/Deepseek_Baseline_Code04/F019.c,66,medium,review,auxiliary,auxiliary_file_resource,file,external_path_fopen,fopen receives an externally controlled path; review intended file access policy,"FILE *f = fopen(argv[1], ""r"");"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F020.c,78,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(newbody, ""%s%s\n"", body, line);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F020.c,102,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(body, line);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F020.c,103,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(body, ""\n"");"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F020.c,116,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"int n = sscanf(line, ""%s %[^\n]"", cmd, title);"
/home/yichen/Desktop/Deepseek_Baseline_Code04/F020.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,Record *r = malloc(sizeof(Record));
/home/yichen/Desktop/Deepseek_Baseline_Code04/F020.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,r->title = strdup(title);
