file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,21,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", a);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s %s"", a, b, c);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", a);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,48,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", a);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,23,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"m = realloc(m, (n + 1) * sizeof(Msg));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"m[n].tag = strdup(a); m[n].msg = strdup(t ? t + 1 : """"); n++;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *nm = malloc(strlen(m1) + strlen(m2) + 2);
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,35,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"m = realloc(m, (n + 1) * sizeof(Msg));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F002.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,m[n].tag = strdup(c); m[n].msg = nm; n++;
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,17,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,21,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", x);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,28,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", x);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", x, y);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,34,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", x);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (idx != -1) { free(a[idx].exp); a[idx].exp = strdup(t ? t + 1 : """"); }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,26,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { a = realloc(a, (n + 1) * sizeof(Alias)); a[n].name = strdup(x); a[n].exp = strdup(t ? t + 1 : """"); n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"else { a = realloc(a, (n + 1) * sizeof(Alias)); a[n].name = strdup(x); a[n].exp = strdup(t ? t + 1 : """"); n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F003.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"for (int i = 0; i < n; i++) if (strcmp(a[i].name, x) == 0) { free(a[i].name); a[i].name = strdup(y); break; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,45,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(tk, t + 1, end - t - 1);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,50,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(out + oi, v[i].val);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,56,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(out + oi, t, end - t + 1);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,15,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,19,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", k);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", k);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,23,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (idx != -1) { free(v[idx].val); v[idx].val = strdup(t ? t + 1 : """"); }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,24,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { v = realloc(v, (n + 1) * sizeof(Var)); v[n].key = strdup(k); v[n].val = strdup(t ? t + 1 : """"); n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"else { v = realloc(v, (n + 1) * sizeof(Var)); v[n].key = strdup(k); v[n].val = strdup(t ? t + 1 : """"); n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F004.c,50,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"strcpy(out + oi, v[i].val);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F005.c,17,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F005.c,24,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, (n + 1) * sizeof(char*));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F005.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"lines[idx] = strdup(t ? t : """");"
/home/yichen/Desktop/Qwen_Security_Prompt03/F005.c,30,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, (n + 1) * sizeof(char*));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F005.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"lines[n++] = strdup(t ? t + 1 : """");"
/home/yichen/Desktop/Qwen_Security_Prompt03/F005.c,43,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"lines[idx] = strdup(t ? t : """");"
/home/yichen/Desktop/Qwen_Security_Prompt03/F006.c,16,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F006.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %d"", item, &c);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F006.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %d"", item, &c);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F006.c,29,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", item);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F006.c,38,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", item);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F006.c,24,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { inv = realloc(inv, (n + 1) * sizeof(Inv)); inv[n].item = strdup(item); inv[n].count = c; n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F006.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"else { inv = realloc(inv, (n + 1) * sizeof(Inv)); inv[n].item = strdup(item); inv[n].count = c; n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F007.c,22,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F007.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %d %s"", &t, label);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F007.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %d %s"", &t, label);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F007.c,40,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", label);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F007.c,28,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"a = realloc(a, (n + 1) * sizeof(Act));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F007.c,28,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"a = realloc(a, (n + 1) * sizeof(Act));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F007.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"a[n].time = t; a[n].label = strdup(label); a[n].note = strdup(note ? note : """"); n++;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F008.c,16,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F008.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %d"", name, &sc);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F008.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F008.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (idx != -1) { s[idx].score = sc; free(s[idx].note); s[idx].note = strdup(note ? note : """"); }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F008.c,25,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"else { s = realloc(s, (n + 1) * sizeof(Stu)); s[n].name = strdup(name); s[n].score = sc; s[n].note = strdup(note ? note : """"); n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F008.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"else { s = realloc(s, (n + 1) * sizeof(Stu)); s[n].name = strdup(name); s[n].score = sc; s[n].note = strdup(note ? note : """"); n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,21,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,25,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", a);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,32,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s %s"", a, b, c);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", a);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,48,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", a);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,28,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"if (idx == -1) { g = realloc(g, (ng + 1) * sizeof(Grp)); g[ng].name = strdup(a); g[ng].evs = NULL; g[ng].cnt = 0; idx = ng++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (idx == -1) { g = realloc(g, (ng + 1) * sizeof(Grp)); g[ng].name = strdup(a); g[ng].evs = NULL; g[ng].cnt = 0; idx = ng++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,29,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"g[idx].evs = realloc(g[idx].evs, (g[idx].cnt + 1) * sizeof(Ev));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"g[idx].evs[g[idx].cnt++].desc = strdup(desc ? desc + 1 : """");"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,35,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"if (ic == -1) { g = realloc(g, (ng + 1) * sizeof(Grp)); g[ng].name = strdup(c); g[ng].evs = NULL; g[ng].cnt = 0; ic = ng++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (ic == -1) { g = realloc(g, (ng + 1) * sizeof(Grp)); g[ng].name = strdup(c); g[ng].evs = NULL; g[ng].cnt = 0; ic = ng++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,36,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"if (ia != -1) for (int i = 0; i < g[ia].cnt; i++) { g[ic].evs = realloc(g[ic].evs, (g[ic].cnt + 1) * sizeof(Ev)); g[ic].evs[g[ic].cnt++].desc = strdup(g[ia].evs[i].desc); }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (ia != -1) for (int i = 0; i < g[ia].cnt; i++) { g[ic].evs = realloc(g[ic].evs, (g[ic].cnt + 1) * sizeof(Ev)); g[ic].evs[g[ic].cnt++].desc = strdup(g[ia].evs[i].desc); }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,37,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"if (ib != -1) for (int i = 0; i < g[ib].cnt; i++) { g[ic].evs = realloc(g[ic].evs, (g[ic].cnt + 1) * sizeof(Ev)); g[ic].evs[g[ic].cnt++].desc = strdup(g[ib].evs[i].desc); }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F009.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (ib != -1) for (int i = 0; i < g[ib].cnt; i++) { g[ic].evs = realloc(g[ic].evs, (g[ic].cnt + 1) * sizeof(Ev)); g[ic].evs[g[ic].cnt++].desc = strdup(g[ib].evs[i].desc); }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,24,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", k, v);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,30,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", k, v);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,42,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", k);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,51,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", k);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,26,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"if (i == -1) { idx = realloc(idx, (n + 1) * sizeof(Idx)); idx[n].key = strdup(k); idx[n].vals = NULL; idx[n].cnt = 0; i = n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,26,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"if (i == -1) { idx = realloc(idx, (n + 1) * sizeof(Idx)); idx[n].key = strdup(k); idx[n].vals = NULL; idx[n].cnt = 0; i = n++; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F010.c,27,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"idx[i].vals = realloc(idx[i].vals, (idx[i].cnt + 1) * sizeof(char*));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,17,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,21,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,30,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,47,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,23,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"d = realloc(d, (n + 1) * sizeof(Draft));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,24,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"d[n].title = strdup(title); d[n].body = strdup(body ? body + 1 : """"); n++;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"for (int i = 0; i < n; i++) if (strcmp(d[i].title, title) == 0) { free(d[i].body); d[i].body = strdup(body ? body + 1 : """"); break; }"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,33,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"trash = realloc(trash, (tn + 1) * sizeof(Draft));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,trash[tn].title = strdup(d[i].title); trash[tn].body = strdup(d[i].body); tn++;
/home/yichen/Desktop/Qwen_Security_Prompt03/F011.c,43,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"d = realloc(d, (n + 1) * sizeof(Draft));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F012.c,15,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F012.c,19,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F012.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F012.c,40,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F012.c,21,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"q = realloc(q, (n + 1) * sizeof(Per));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F012.c,22,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"q[n].name = strdup(name); q[n].note = strdup(note ? note + 1 : """"); n++;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,15,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,19,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,24,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,30,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", title);"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,21,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"t = realloc(t, (n + 1) * sizeof(Task));"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,22,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"t[n].title = strdup(title); t[n].note = strdup(note ? note + 1 : """"); t[n].list = strdup(""todo""); n++;"
/home/yichen/Desktop/Qwen_Security_Prompt03/F013.c,25,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"for (int i = 0; i < n; i++) if (strcmp(t[i].title, title) == 0 && strcmp(t[i].list, ""todo"") == 0) { free(t[i].list); t[i].list = strdup(""doing""); break; }"
