file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Gemini_Baseline_Code06/F030.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F030_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F031.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F031_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F032.c,clang_analyzer,True,success,True,0,1,53,warning,core.uninitialized.Branch,Branch condition evaluates to a garbage value,/home/yichen/Desktop/Gemini_Baseline_Code06/F032.c:53:20: warning: Branch condition evaluates to a garbage value [core.uninitialized.Branch],/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F032_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F033.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F033_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F034.c,clang_analyzer,True,success,True,0,1,96,warning,core.uninitialized.Branch,Branch condition evaluates to a garbage value,/home/yichen/Desktop/Gemini_Baseline_Code06/F034.c:96:20: warning: Branch condition evaluates to a garbage value [core.uninitialized.Branch],/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F034_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F035.c,clang_analyzer,True,success,True,0,1,50,warning,core.uninitialized.Branch,Branch condition evaluates to a garbage value,/home/yichen/Desktop/Gemini_Baseline_Code06/F035.c:50:20: warning: Branch condition evaluates to a garbage value [core.uninitialized.Branch],/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F035_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F036.c,clang_analyzer,True,success,True,0,1,51,warning,core.uninitialized.Branch,Branch condition evaluates to a garbage value,/home/yichen/Desktop/Gemini_Baseline_Code06/F036.c:51:24: warning: Branch condition evaluates to a garbage value [core.uninitialized.Branch],/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F036_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F037.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F037_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F038.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F038_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F039.c,clang_analyzer,True,success,True,0,1,71,warning,core.uninitialized.Branch,Branch condition evaluates to a garbage value,/home/yichen/Desktop/Gemini_Baseline_Code06/F039.c:71:24: warning: Branch condition evaluates to a garbage value [core.uninitialized.Branch],/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F039_clang_analyzer.log
/home/yichen/Desktop/Gemini_Baseline_Code06/F040.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Gemini_Baseline_Results06/logs/F040_clang_analyzer.log
