file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Gemini_Baseline_Code01/F007.c,42,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"log = realloc(log, (count + 1) * sizeof(Activity));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F007.c,42,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"log = realloc(log, (count + 1) * sizeof(Activity));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F007.c,43,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,log[count].time = strdup(time_str);
/home/yichen/Desktop/Gemini_Baseline_Code01/F007.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,log[count].label = strdup(label_str);
/home/yichen/Desktop/Gemini_Baseline_Code01/F007.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,log[count].note = strdup(note_str);
/home/yichen/Desktop/Gemini_Baseline_Code01/F007.c,65,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"log = realloc(log, count * sizeof(Activity));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F007.c,65,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"log = realloc(log, count * sizeof(Activity));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F008.c,35,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"gradebook = realloc(gradebook, (count + 1) * sizeof(Student));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F008.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,gradebook[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code01/F008.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,gradebook[count].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code01/F008.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,gradebook[i].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code01/F008.c,68,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"gradebook = realloc(gradebook, count * sizeof(Student));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F008.c,68,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"gradebook = realloc(gradebook, count * sizeof(Student));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,46,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"groups = realloc(groups, (group_count + 1) * sizeof(Group));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,47,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,groups[group_count].name = strdup(gname);
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,53,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"groups[found].events = realloc(groups[found].events, (groups[found].event_count + 1) * sizeof(Event));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,53,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"groups[found].events = realloc(groups[found].events, (groups[found].event_count + 1) * sizeof(Event));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,groups[found].events[groups[found].event_count].description = strdup(desc);
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,66,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"groups = realloc(groups, (group_count + 1) * sizeof(Group));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,67,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,groups[group_count].name = strdup(gNew);
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,69,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,groups[group_count].events = malloc(groups[group_count].event_count * sizeof(Event));
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,69,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,groups[group_count].events = malloc(groups[group_count].event_count * sizeof(Event));
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,72,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,groups[group_count].events[e_idx++].description = strdup(groups[idxA].events[i].description);
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,75,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,groups[group_count].events[e_idx++].description = strdup(groups[idxB].events[i].description);
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,94,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"groups = realloc(groups, group_count * sizeof(Group));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F009.c,94,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"groups = realloc(groups, group_count * sizeof(Group));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,39,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"index = realloc(index, (key_count + 1) * sizeof(KeyList));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,index[key_count].key = strdup(k);
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,46,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"index[found].values = realloc(index[found].values, (index[found].val_count + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,46,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"index[found].values = realloc(index[found].values, (index[found].val_count + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,62,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"index[i].values = realloc(index[i].values, index[i].val_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,62,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"index[i].values = realloc(index[i].values, index[i].val_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,84,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"index = realloc(index, key_count * sizeof(KeyList));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F010.c,84,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"index = realloc(index, key_count * sizeof(KeyList));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F011.c,36,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"drafts = realloc(drafts, (count + 1) * sizeof(Draft));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F011.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code01/F011.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[count].body = strdup(body);
/home/yichen/Desktop/Gemini_Baseline_Code01/F011.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[i].body = strdup(body);
/home/yichen/Desktop/Gemini_Baseline_Code01/F011.c,66,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"drafts = realloc(drafts, count * sizeof(Draft));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F011.c,66,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"drafts = realloc(drafts, count * sizeof(Draft));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F011.c,73,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"drafts = realloc(drafts, (count + 1) * sizeof(Draft));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F012.c,33,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"queue = realloc(queue, (count + 1) * sizeof(Person));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F012.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,queue[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code01/F012.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,queue[count].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code01/F012.c,47,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"queue = realloc(queue, count * sizeof(Person));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F012.c,47,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"queue = realloc(queue, count * sizeof(Person));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F012.c,60,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"queue = realloc(queue, count * sizeof(Person));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F012.c,60,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"queue = realloc(queue, count * sizeof(Person));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,34,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"tasks = realloc(tasks, (count + 1) * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,tasks[count].title = strdup(title);
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,tasks[count].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"tasks[count].status = strdup(""TODO"");"
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,46,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"tasks[i].status = strdup(""DOING"");"
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,57,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"tasks[i].status = strdup(""DONE"");"
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,74,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"tasks = realloc(tasks, count * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F013.c,74,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"tasks = realloc(tasks, count * sizeof(Task));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,35,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items = realloc(items, (count + 1) * sizeof(Item));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,items[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,items[count].note = strdup(note);
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,47,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items[i].labels = realloc(items[i].labels, (items[i].label_count + 1) * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,66,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items[i].labels = realloc(items[i].labels, items[i].label_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,66,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"items[i].labels = realloc(items[i].labels, items[i].label_count * sizeof(char *));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,89,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items = realloc(items, count * sizeof(Item));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F014.c,89,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"items = realloc(items, count * sizeof(Item));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,65,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(new_note, contacts[idx_keep].note);"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,67,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(new_note, "" "");"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,69,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","strcat(new_note, contacts[idx_rem].note);"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,32,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"contacts = realloc(contacts, (count + 1) * sizeof(Contact));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].email = strdup(email);
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].phone = strdup(phone);
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,"contacts[count].note = strdup("""");"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[i].note = strdup(text);
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,64,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,char *new_note = malloc(len1 + len2 + 2);
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,80,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"contacts = realloc(contacts, count * sizeof(Contact));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,80,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"contacts = realloc(contacts, count * sizeof(Contact));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,96,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"contacts = realloc(contacts, count * sizeof(Contact));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,96,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"contacts = realloc(contacts, count * sizeof(Contact));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,65,high,confirmed,memory,memory_string,string,tainted_sink:strcpy,externally controlled input appears to reach strcpy argument 2,"strcpy(new_note, contacts[idx_keep].note);"
/home/yichen/Desktop/Gemini_Baseline_Code01/F015.c,69,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"strcat(new_note, contacts[idx_rem].note);"
/home/yichen/Desktop/Gemini_Baseline_Code01/F016.c,31,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"contacts = realloc(contacts, (count + 1) * sizeof(Contact));"
/home/yichen/Desktop/Gemini_Baseline_Code01/F016.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].name = strdup(name);
/home/yichen/Desktop/Gemini_Baseline_Code01/F016.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].email = strdup(email);
/home/yichen/Desktop/Gemini_Baseline_Code01/F016.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,contacts[count].phone = strdup(phone);
