file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Baseline01/F004.c,61,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,vars[count].val = strdup(val);
/home/yichen/Desktop/Qwen_Baseline01/F005.c,16,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F005.c,25,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, sizeof(char*) * (count + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F005.c,25,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"lines = realloc(lines, sizeof(char*) * (count + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F005.c,27,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F005.c,32,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"lines = realloc(lines, sizeof(char*) * (count + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F005.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[count++] = strdup(text);
/home/yichen/Desktop/Qwen_Baseline01/F005.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F006.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F006.c,29,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %d"", arg1, &c);"
/home/yichen/Desktop/Qwen_Baseline01/F006.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %d"", arg1, &c);"
/home/yichen/Desktop/Qwen_Baseline01/F006.c,46,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F006.c,54,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F006.c,33,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"inv = realloc(inv, sizeof(Inv) * (count + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F006.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,inv[count].item = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F007.c,28,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F007.c,30,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %d %s"", &t, arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F007.c,44,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %d %s"", &t, arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F007.c,56,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F007.c,38,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"acts = realloc(acts, sizeof(Act) * (count + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F007.c,38,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"acts = realloc(acts, sizeof(Act) * (count + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F007.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,acts[count].label = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F007.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,acts[count].note = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F008.c,28,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F008.c,30,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %d"", arg1, &sc);"
/home/yichen/Desktop/Qwen_Baseline01/F008.c,51,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F008.c,42,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,stus[i].note = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F008.c,44,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"stus = realloc(stus, sizeof(Stu) * (count + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F008.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,stus[count].name = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F008.c,47,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,stus[count].note = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F009.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,33,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,47,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s %s"", arg1, arg2, arg3);"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,70,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,80,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,38,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"grps = realloc(grps, sizeof(Grp) * (ng + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,grps[ng].group = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F009.c,44,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"grps[i].evs = realloc(grps[i].evs, sizeof(Ev) * (grps[i].n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,44,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"grps[i].evs = realloc(grps[i].evs, sizeof(Ev) * (grps[i].n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,grps[i].evs[grps[i].n++].desc = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F009.c,51,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"grps = realloc(grps, sizeof(Grp) * (ng + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,grps[ng].group = strdup(arg3);
/home/yichen/Desktop/Qwen_Baseline01/F009.c,59,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"grps[i3].evs = realloc(grps[i3].evs, sizeof(Ev) * (grps[i3].n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,60,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,grps[i3].evs[grps[i3].n++].desc = strdup(grps[i1].evs[j].desc);
/home/yichen/Desktop/Qwen_Baseline01/F009.c,65,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"grps[i3].evs = realloc(grps[i3].evs, sizeof(Ev) * (grps[i3].n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F009.c,66,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,grps[i3].evs[grps[i3].n++].desc = strdup(grps[i2].evs[j].desc);
/home/yichen/Desktop/Qwen_Baseline01/F010.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,33,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", arg1, arg2);"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,45,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", arg1, arg2);"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,58,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,68,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,36,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"keys = realloc(keys, sizeof(Key) * (nk + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,keys[nk].key = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F010.c,42,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"keys[i].vals = realloc(keys[i].vals, sizeof(Val) * (keys[i].n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,42,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,"keys[i].vals = realloc(keys[i].vals, sizeof(Val) * (keys[i].n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F010.c,43,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,keys[i].vals[keys[i].n++].val = strdup(arg2);
/home/yichen/Desktop/Qwen_Baseline01/F011.c,28,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F011.c,30,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F011.c,38,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F011.c,47,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F011.c,67,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F011.c,33,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"drafts = realloc(drafts, sizeof(Draft) * (nd + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F011.c,34,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[nd].title = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F011.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[nd].body = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F011.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[i].body = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F011.c,50,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"discarded = realloc(discarded, sizeof(Draft) * (ndisc + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F011.c,51,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,discarded[ndisc].title = strdup(drafts[i].title);
/home/yichen/Desktop/Qwen_Baseline01/F011.c,52,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,discarded[ndisc].body = strdup(drafts[i].body);
/home/yichen/Desktop/Qwen_Baseline01/F011.c,62,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"drafts = realloc(drafts, sizeof(Draft) * (nd + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F012.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F012.c,28,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F012.c,44,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F012.c,53,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F012.c,31,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"q = realloc(q, sizeof(Person) * (nq + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F012.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,q[nq].name = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F012.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,q[nq].note = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F013.c,61,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F013.c,63,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F013.c,68,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F013.c,71,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F013.c,74,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F013.c,77,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F013.c,21,medium,likely,memory,memory_heap,memory,unchecked_allocation:realloc,realloc result does not appear to be checked for NULL nearby,"*arr = realloc(*arr, sizeof(Task) * (*n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F013.c,22,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,(*arr)[*n].title = strdup(t);
/home/yichen/Desktop/Qwen_Baseline01/F013.c,23,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,(*arr)[*n].note = strdup(note);
/home/yichen/Desktop/Qwen_Baseline01/F014.c,32,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"if (sscanf(line, ""%s"", cmd) != 1) continue;"
/home/yichen/Desktop/Qwen_Baseline01/F014.c,34,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F014.c,44,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", arg1, arg2);"
/home/yichen/Desktop/Qwen_Baseline01/F014.c,51,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s %s"", arg1, arg2);"
/home/yichen/Desktop/Qwen_Baseline01/F014.c,64,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F014.c,75,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%*s %s"", arg1);"
/home/yichen/Desktop/Qwen_Baseline01/F014.c,37,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items = realloc(items, sizeof(Item) * (n + 1));"
/home/yichen/Desktop/Qwen_Baseline01/F014.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,items[n].name = strdup(arg1);
/home/yichen/Desktop/Qwen_Baseline01/F014.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,items[n].note = strdup(p);
/home/yichen/Desktop/Qwen_Baseline01/F014.c,47,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"items[i].labels = realloc(items[i].labels, sizeof(Label) * (items[i].nl + 1));"
